epoch,train_loss,val_loss
98,0.19229628260319048,1.3973231845431857
99,0.11317183736425179,1.414716084798177
100,0.08283926718510114,1.4548950460222032
101,0.041885193150777086,1.4387332598368328
102,0.0278767656821471,1.3563167386584811
103,0.09621809867139046,1.450980504353841
104,0.1649829433299601,1.447365853521559
105,0.26349639004239667,1.5103463464313083
106,0.26231926822891605,1.4755094581180148
107,0.23283025975195834,1.4951216379801433
108,0.2035613486973139,1.5053943395614624
109,0.21886204999799913,1.5760893291897244
110,0.2110512378410651,1.6250469817055597
111,0.214286486689861,1.6075801716910467
112,0.20244754621615776,1.5983311070336237
113,0.20018263906240463,1.5599682331085205
114,0.18162153403346354,1.4831580585903592
115,0.15380597372467703,1.437048527929518
116,0.136647265834304,1.443255411254035
117,0.0474490372893902,1.3781558142768011
118,0.08503530675975177,1.4438359207577176
119,0.07997116177844313,1.387659834490882
120,0.07071755181711453,1.4129280116822984
121,0.09404975663010891,1.462310618824429
122,0.09577791220866717,1.4716211954752605
123,0.12240413526216379,1.502564271291097
124,0.121279005247813,1.5617360671361287
125,0.09724139207257675,1.4735966391033597
126,0.08234943248904668,1.4510236316257052
127,0.08114168907587345,1.4448073241445754
128,0.061495463292186074,1.4105844762590196
129,0.08258193387435032,1.4744112094243367
130,0.07731761056213425,1.4203600221210055
131,0.08576713796131887,1.4221394393179152
132,0.13566268765582487,1.428401231765747
133,0.1873949938095533,1.5458583301968045
134,0.18644146234370196,1.4864205916722615
135,0.1537295879366306,1.4521990882025824
136,0.10623691918758246,1.3922225568029616
137,0.04685074821687662,1.3978428112135992
138,0.07940013384303221,1.3515680895911322
139,0.13667491597320455,1.4278364313973322
140,0.12935329056703126,1.3801621463563707
141,0.09468506993009494,1.407220032480028
142,0.056509425720343225,1.4066753917270236
143,0.05286416669304554,1.4280538029140897
144,0.0603700395530233,1.4224305815166898
145,0.08618363186430472,1.4607499175601535
146,0.08974778795471558,1.4437946478525798
147,0.08157591306819366,1.4890413814120822
148,0.05255235616977398,1.3467088606622484
149,0.048965481468118154,1.3634486198425293
150,0.06127138016745448,1.3923222753736708
151,0.07525352933085881,1.463507056236267
